702	1668
704	1671
705	1673
706	1674
707	1676
708	1679
709	1681
710	1682
711	1684
712	1685
713	1686
715	1691
716	1693
719	1695
720	1697
721	1699
722	1703
723	1705
725	1706
726	1707
727	1708
728	1713
730	1716
731	1718
732	1720
733	1722
734	1725
735	1726
736	1728
737	1730
738	1731
739	1737
740	1740
742	1743
743	1746
744	1749
745	1752
746	1755
747	1758
748	1762
749	1766
750	1768
751	1770
752	1771
753	1773
754	1774
755	1776
756	1778
757	1784
758	1786
759	1789
760	1792
761	1793
762	1794
763	1798
766	1801
768	1802
769	1803
770	1806
772	1807
773	1809
774	1811
776	1813
778	1814
779	1817
780	1819
781	1828
782	1829
783	1831
785	1832
786	1833
787	1834
788	1836
790	1840
791	1844
792	1846
793	1851
794	1854
795	1856
796	1859
798	1862
800	1864
801	1865
803	1866
804	1867
805	1869
806	1870
807	1874
808	1875
809	1876
810	1877
813	1878
815	1880
816	1882
817	1883
818	1884
820	1887
823	1888
825	1889
826	1890
828	1891
829	1893
830	1896
832	1897
833	1898
835	1900
836	1902
837	1904
838	1906
839	1907
840	1908
842	1911
843	1913
844	1914
845	1916
846	1917
847	1918
848	1920
849	1921
850	1923
851	1926
852	1928
853	1929
854	1930
855	1931
856	1933
857	1935
858	1936
859	1937
860	1939
861	1940
862	1944
864	1946
865	1947
866	1948
867	1950
869	1953
870	1955
871	1958
872	1960
873	1961
874	1962
875	1963
876	1965
877	1966
878	1968
879	1970
880	1971
881	1973
882	1977
883	1978
884	1979
885	1983
886	1984
887	1987
888	1989
889	1992
891	1995
892	1997
893	1998
894	2001
895	2003
898	2006
899	2007
901	2008
902	2012
903	2013
904	2014
905	2017
906	2020
907	2023
908	2025
909	2027
910	2029
911	2030
912	2031
914	2032
916	2034
918	2035
919	2038
920	2040
922	2042
923	2045
924	2047
925	2049
927	2051
928	2052
929	2054
930	2055
932	2057
933	2059
934	2060
935	2061
936	2062
937	2067
938	2070
940	2072
941	2075
942	2076
943	2077
944	2078
945	2080
946	2082
948	2083
950	2086
951	2087
953	2090
954	2091
955	2093
957	2095
958	2096
959	2098
960	2100
961	2104
964	2105
965	2107
966	2111
967	2112
968	2114
969	2115
970	2116
971	2117
972	2119
973	2120
974	2121
975	2126
976	2127
978	2128
979	2129
980	2130
982	2131
983	2132
984	2133
985	2135
986	2139
987	2143
988	2144
989	2146
990	2147
992	2148
993	2150
994	2152
995	2153
996	2155
997	2157
998	2158
1000	2160
1001	2162
1002	2166
1003	2167
1004	2168
1005	2171
1006	2173
1007	2174
1008	2176
1009	2177
1010	2178
1011	2180
1012	2182
1013	2186
1014	2188
1015	2192
1016	2196
1017	2198
1018	2201
1019	2204
1020	2207
1021	2209
1022	2210
1023	2213
1024	2215
1025	2218
1026	2221
1027	2223
1028	2224
1029	2226
1030	2227
1031	2228
1032	2229
1033	2230
1034	2231
1035	2232
1036	2233
1037	2236
1038	2237
1039	2238
1040	2240
1041	2241
1042	2243
1044	2244
1045	2245
1046	2247
1047	2249
1049	2250
1050	2251
1051	2252
1052	2254
1053	2256
1054	2257
1055	2259
1056	2260
1057	2261
1058	2262
1059	2265
1061	2266
1063	2267
1064	2269
1065	2270
1066	2272
1067	2274
1068	2277
1071	2278
1072	2279
1074	2280
1075	2281
1076	2282
1077	2284
1078	2285
1080	2286
1081	2287
1083	2290
1084	2292
1086	2294
1087	2295
1090	2298
1091	2299
1092	2300
1093	2301
1094	2302
1096	2303
1097	2304
1099	2305
1103	2306
1106	2307
1107	2310
1108	2312
1109	2314
1110	2316
1111	2317
1112	2319
1113	2322
1114	2324
1116	2326
1118	2327
1119	2328
1120	2329
1121	2331
1122	2334
1123	2335
1124	2337
1125	2339
1127	2340
1128	2342
1129	2344
1130	2346
1131	2348
1133	2350
1134	2353
1135	2355
1136	2356
1137	2358
1139	2359
1140	2362
1141	2363
1142	2364
1143	2366
1145	2368
1146	2369
1148	2370
1149	2371
1150	2372
1151	2374
1152	2375
1153	2377
1154	2378
1155	2379
1156	2380
1157	2381
1158	2382
1160	2384
1161	2385
1163	2387
1164	2388
1165	2389
1166	2392
1167	2393
1168	2395
1169	2396
1170	2398
1171	2400
1172	2402
1173	2406
1174	2408
1175	2411
1176	2415
1178	2417
1179	2418
1180	2420
1181	2422
1182	2423
1183	2425
1184	2427
1185	2430
1186	2431
1187	2435
1188	2436
1189	2439
1190	2440
1191	2441
1192	2443
1193	2446
1194	2447
1195	2449
1196	2455
1197	2461
1198	2463
1199	2467
1200	2471
1201	2472
1202	2473
1203	2476
1204	2480
1205	2483
1206	2484
1207	2490
1208	2493
1209	2494
1210	2495
1211	2496
1212	2499
1213	2505
1214	2507
1215	2509
1216	2514
1217	2518
1218	2519
1219	2521
1220	2524
1221	2525
1222	2527
1223	2530
1224	2535
1225	2537
1226	2538
1227	2539
1228	2540
1229	2542
1230	2544
1231	2546
1232	2550
1233	2554
1234	2555
1236	2557
1237	2558
1238	2560
1239	2563
1240	2564
1241	2566
1243	2567
1244	2570
1245	2571
1247	2573
1248	2575
1249	2579
1250	2580
1251	2582
1252	2583
1253	2584
1254	2586
1255	2589
1257	2590
1258	2591
1259	2592
1260	2595
1261	2596
1262	2598
1264	2600
1266	2601
1267	2602
1268	2603
1269	2604
1270	2606
1271	2611
1272	2612
1273	2613
1274	2614
1276	2617
1277	2618
1278	2620
1279	2622
1281	2625
1282	2626
1283	2628
1284	2631
1285	2633
1286	2634
1287	2636
1288	2637
1289	2638
1290	2640
1291	2641
1293	2642
1294	2644
1295	2645
1296	2647
1297	2650
1298	2651
1299	2652
1300	2654
1301	2655
1302	2656
1303	2657
1304	2659
1305	2661
1306	2662
1307	2663
1308	2666
1309	2667
1310	2670
1311	2672
1312	2674
1313	2676
1314	2677
1315	2679
1316	2681
1317	2682
1318	2683
1319	2684
1320	2686
1321	2689
1322	2691
1323	2693
1324	2695
1325	2697
1326	2700
1327	2702
1328	2706
1329	2707
1330	2709
1331	2711
1332	2714
1333	2717
1334	2718
1335	2724
1336	2728
1337	2729
1338	2730
1339	2731
1340	2734
1341	2736
1342	2740
1343	2741
1344	2742
1345	2743
1347	2747
1348	2748
1349	2750
1350	2751
1351	2753
1352	2755
1353	2757
1354	2759
1355	2762
1356	2763
1357	2772
1358	2776
1359	2782
1360	2786
1361	2790
1362	2792
1363	2795
1365	2796
1366	2799
1367	2801
1369	2802
1370	2805
1371	2808
1372	2810
1373	2812
1374	2815
1375	2816
1376	2817
1377	2822
1378	2823
1379	2825
1380	2827
1381	2830
1382	2831
1383	2832
1384	2835
1385	2836
1386	2838
1387	2841
1388	2842
1389	2844
1390	2847
1391	2848
1392	2852
1393	2853
1394	2856
1395	2859
1397	2861
1399	2863
1400	2868
1401	2870
1402	2871
1403	2874
1404	2875
1405	2879
1406	2881
1407	2886
1408	2889
1409	2890
1410	2893
1411	2898
1412	2900
1413	2902
1414	2907
1415	2908
1416	2911
1418	2913
1420	2914
1422	2917
1423	2920
1425	2921
1426	2922
1427	2925
1428	2927
1429	2928
1430	2929
1431	2931
1433	2932
1434	2935
1435	2938
1437	2939
1438	2942
1440	2947
1441	2949
1442	2953
1443	2954
1444	2955
1445	2957
1446	2961
1447	2962
1448	2965
1449	2968
1450	2970
1452	2971
1453	2973
1454	2976
1455	2977
1456	2978
1458	2979
1459	2983
1460	2984
1461	2985
1462	2987
1463	2989
1464	2990
1466	2992
1467	2993
1469	2994
1470	2996
1471	2999
1472	3001
1473	3002
